Zona;Cultivo;AÒo;Mes;Precio
Tenerife;Calabaza;2017;Julio;0.46
Tenerife;Calabaza;2017;Agosto;0.48
Tenerife;Calabaza;2017;Septiembre;0.46
Tenerife;Calabaza;2017;Octubre;0.64
Tenerife;Calabaza;2017;Noviembre;0.48
Tenerife;Calabaza;2017;Diciembre;0.37
Tenerife;Calabaza;2018;Enero;0.53
Tenerife;Calabaza;2018;Febrero;0.51
Tenerife;Calabaza;2018;Marzo;0.62
Tenerife;Calabaza;2018;Abril;0.59
Tenerife;Calabaza;2018;Mayo;0.65
Tenerife;Calabaza;2018;Junio;0.62
Tenerife;Calabaza;2018;Julio;0.51
Tenerife;Calabaza;2018;Agosto;0.46
Tenerife;Calabaza;2018;Septiembre;0.44
Tenerife;Calabaza;2018;Octubre;0.51
Tenerife;Calabaza;2018;Noviembre;0.47
Tenerife;Calabaza;2018;Diciembre;0.36
Tenerife;Calabaza;2019;Enero;0.45
Tenerife;Calabaza;2019;Febrero;0.42
Tenerife;Calabaza;2019;Marzo;0.67
Tenerife;Calabaza;2019;Abril;0.54
Tenerife;Calabaza;2019;Mayo;0.36
Tenerife;Calabaza;2019;Junio;0.42
Tenerife;Calabaza;2019;Julio;0.47
Tenerife;Calabaza;2019;Agosto;0.39
Tenerife;Calabaza;2019;Septiembre;0.53
Tenerife;Calabaza;2019;Octubre;0.42
Tenerife;Calabaza;2019;Noviembre;0.47
Tenerife;Cebolla;2016;Enero;....
Tenerife;Cebolla;2016;Febrero;0.81
Tenerife;Cebolla;2016;Marzo;0.49
Tenerife;Cebolla;2016;Abril;0.57
Tenerife;Cebolla;2016;Mayo;0.51
Tenerife;Cebolla;2016;Junio;0.49
Tenerife;Cebolla;2016;Julio;0.42
Tenerife;Cebolla;2016;Agosto;0.44
Tenerife;Cebolla;2016;Septiembre;0.48
Tenerife;Cebolla;2016;Octubre;0.33
Tenerife;Cebolla;2016;Noviembre;....
Tenerife;Cebolla;2016;Diciembre;0.41
Tenerife;Cebolla;2017;Enero;....
Tenerife;Cebolla;2017;Febrero;0.53
Tenerife;Cebolla;2017;Marzo;0.37
Tenerife;Cebolla;2017;Abril;0.42
Tenerife;Cebolla;2017;Mayo;0.36
Tenerife;Cebolla;2017;Junio;0.5
Tenerife;Cebolla;2017;Julio;0.51
Tenerife;Cebolla;2017;Agosto;0.39
Tenerife;Cebolla;2017;Septiembre;0.39
Tenerife;Cebolla;2017;Octubre;....
Tenerife;Cebolla;2017;Noviembre;0.53
Tenerife;Cebolla;2017;Diciembre;0.71
Tenerife;Cebolla;2018;Enero;0.68
Tenerife;Cebolla;2018;Febrero;0.95
Tenerife;Cebolla;2018;Marzo;0.75
Tenerife;Cebolla;2018;Abril;0.65
Tenerife;Cebolla;2018;Mayo;0.73
Tenerife;Cebolla;2018;Junio;0.63
Tenerife;Cebolla;2018;Julio;0.52
Tenerife;Cebolla;2018;Agosto;0.57
Tenerife;Cebolla;2018;Septiembre;0.52
Tenerife;Cebolla;2018;Octubre;0.64
Tenerife;Cebolla;2018;Noviembre;1.11
Tenerife;Cebolla;2018;Diciembre;....
Tenerife;Cebolla;2019;Enero;1.19
Tenerife;Cebolla;2019;Febrero;0.79
Tenerife;Cebolla;2019;Marzo;....
Tenerife;Cebolla;2019;Abril;0.63
Tenerife;Cebolla;2019;Mayo;0.47
Tenerife;Cebolla;2019;Junio;0.55
Tenerife;Cebolla;2019;Julio;0.56
Tenerife;Cebolla;2019;Agosto;0.58
Tenerife;Cebolla;2019;Septiembre;0.76
Tenerife;Cebolla;2019;Octubre;0.98
Tenerife;Cebolla;2019;Noviembre;1.1
Tenerife;Cebolleta;2016;Enero;1.44
Tenerife;Cebolleta;2016;Febrero;1.24
Tenerife;Cebolleta;2016;Marzo;0.85
Tenerife;Cebolleta;2016;Abril;1.01
Tenerife;Cebolleta;2016;Mayo;0.97
Tenerife;Cebolleta;2016;Junio;0.92
Tenerife;Cebolleta;2016;Julio;0.88
Tenerife;Cebolleta;2016;Agosto;1.08
Tenerife;Cebolleta;2016;Septiembre;....
Tenerife;Cebolleta;2016;Octubre;....
Tenerife;Cebolleta;2016;Noviembre;....
Tenerife;Cebolleta;2016;Diciembre;1.56
Tenerife;Cebolleta;2017;Enero;1.39
Tenerife;Cebolleta;2017;Febrero;1.24
Tenerife;Cebolleta;2017;Marzo;0.98
Tenerife;Cebolleta;2017;Abril;0.92
Tenerife;Cebolleta;2017;Mayo;0.74
Tenerife;Cebolleta;2017;Junio;0.89
Tenerife;Cebolleta;2017;Julio;...
Tenerife;Cebolleta;2017;Agosto;...
Tenerife;Cebolleta;2017;Septiembre;...
Tenerife;Cebolleta;2017;Octubre;....
Tenerife;Cebolleta;2017;Noviembre;...
Tenerife;Cebolleta;2017;Diciembre;...
Tenerife;Cebolleta;2018;Enero;1.51
Tenerife;Cebolleta;2018;Febrero;1.43
Tenerife;Cebolleta;2018;Marzo;1.3
Tenerife;Cebolleta;2018;Abril;1.26
Tenerife;Cebolleta;2018;Mayo;1.09
Tenerife;Cebolleta;2018;Junio;1.06
Tenerife;Cebolleta;2018;Julio;1.33
Tenerife;Cebolleta;2018;Agosto;....
Tenerife;Cebolleta;2018;Septiembre;....
Tenerife;Cebolleta;2018;Octubre;....
Tenerife;Cebolleta;2018;Noviembre;....
Tenerife;Cebolleta;2018;Diciembre;....
Tenerife;Cebolleta;2019;Enero;1.87
Tenerife;Cebolleta;2019;Febrero;1.72
Tenerife;Cebolleta;2019;Marzo;1.7
Tenerife;Cebolleta;2019;Abril;1.65
Tenerife;Cebolleta;2019;Mayo;1.66
Tenerife;Cebolleta;2019;Junio;1.56
Tenerife;Cebolleta;2019;Julio;1.41
Tenerife;Cebolleta;2019;Agosto;1.72
Tenerife;Cebolleta;2019;Septiembre;1.81
Tenerife;Cebolleta;2019;Octubre;1.87
Tenerife;Cebolleta;2019;Noviembre;1.68
Tenerife;Col;2016;Enero;0.49
Tenerife;Col;2016;Febrero;0.36
Tenerife;Col;2016;Marzo;0.37
Tenerife;Col;2016;Abril;0.33
Tenerife;Col;2016;Mayo;0.25
Tenerife;Col;2016;Junio;0.26
Tenerife;Col;2016;Julio;0.35
Tenerife;Col;2016;Agosto;0.46
Tenerife;Col;2016;Septiembre;0.39
Tenerife;Col;2016;Octubre;0.49
Tenerife;Col;2016;Noviembre;0.43
Tenerife;Col;2016;Diciembre;0.37
Tenerife;Col;2017;Enero;0.38
Tenerife;Col;2017;Febrero;0.42
Tenerife;Col;2017;Marzo;0.38
Tenerife;Col;2017;Abril;0.37
Tenerife;Col;2017;Mayo;0.37
Tenerife;Col;2017;Junio;0.36
Tenerife;Col;2017;Julio;0.48
Tenerife;Col;2017;Agosto;0.56
Tenerife;Col;2017;Septiembre;0.41
Tenerife;Col;2017;Octubre;0.42
Tenerife;Col;2017;Noviembre;0.4
Tenerife;Col;2017;Diciembre;0.43
Tenerife;Col;2018;Enero;0.44
Tenerife;Col;2018;Febrero;0.55
Tenerife;Col;2018;Marzo;0.52
Tenerife;Col;2018;Abril;0.41
Tenerife;Col;2018;Mayo;0.35
Tenerife;Col;2018;Junio;0.26
Tenerife;Col;2018;Julio;0.4
Tenerife;Col;2018;Agosto;0.44
Tenerife;Col;2018;Septiembre;0.38
Tenerife;Col;2018;Octubre;0.4
Tenerife;Col;2018;Noviembre;0.39
Tenerife;Col;2018;Diciembre;0.42
Tenerife;Col;2019;Enero;0.5
Tenerife;Col;2019;Febrero;0.49
Tenerife;Col;2019;Marzo;0.52
Tenerife;Col;2019;Abril;0.44
Tenerife;Col;2019;Mayo;0.3
Tenerife;Col;2019;Junio;0.38
Tenerife;Col;2019;Julio;0.3
Tenerife;Col;2019;Agosto;0.37
Tenerife;Col;2019;Septiembre;0.42
Tenerife;Col;2019;Octubre;0.39
Tenerife;Col;2019;Noviembre;0.49
Tenerife;Coliflor;2016;Enero;1.05
Tenerife;Coliflor;2016;Febrero;0.91
Tenerife;Coliflor;2016;Marzo;0.97
Tenerife;Coliflor;2016;Abril;0.9
Tenerife;Coliflor;2016;Mayo;0.95
Tenerife;Coliflor;2016;Junio;0.77
Tenerife;Coliflor;2016;Julio;0.92
Tenerife;Coliflor;2016;Agosto;1.07
Tenerife;Coliflor;2016;Septiembre;0.89
Tenerife;Coliflor;2016;Octubre;0.73
Tenerife;Coliflor;2016;Noviembre;0.97
Tenerife;Coliflor;2016;Diciembre;0.92
Tenerife;Coliflor;2017;Enero;0.94
Tenerife;Coliflor;2017;Febrero;0.99
Tenerife;Coliflor;2017;Marzo;0.98
Tenerife;Coliflor;2017;Abril;0.98
Tenerife;Coliflor;2017;Mayo;0.99
Tenerife;Coliflor;2017;Junio;0.93
Tenerife;Coliflor;2017;Julio;1.01
Tenerife;Coliflor;2017;Agosto;0.81
Tenerife;Coliflor;2017;Septiembre;0.68
Tenerife;Coliflor;2017;Octubre;0.9
Tenerife;Coliflor;2017;Noviembre;1.01
Tenerife;Coliflor;2017;Diciembre;1.02
Tenerife;Coliflor;2018;Enero;0.99
Tenerife;Coliflor;2018;Febrero;1.02
Tenerife;Coliflor;2018;Marzo;0.92
Tenerife;Coliflor;2018;Abril;1.05
Tenerife;Coliflor;2018;Mayo;1.04
Tenerife;Coliflor;2018;Junio;0.66
Tenerife;Coliflor;2018;Julio;1.05
Tenerife;Coliflor;2018;Agosto;0.63
Tenerife;Coliflor;2018;Septiembre;0.89
Tenerife;Coliflor;2018;Octubre;0.84
Tenerife;Coliflor;2018;Noviembre;1.17
Tenerife;Coliflor;2018;Diciembre;0.99
Tenerife;Coliflor;2019;Enero;1.02
Tenerife;Coliflor;2019;Febrero;0.99
Tenerife;Coliflor;2019;Marzo;0.95
Tenerife;Coliflor;2019;Abril;1.04
Tenerife;Coliflor;2019;Mayo;1
Tenerife;Coliflor;2019;Junio;0.92
Tenerife;Coliflor;2019;Julio;1.01
Tenerife;Coliflor;2019;Agosto;1
Tenerife;Coliflor;2019;Septiembre;0.9
Tenerife;Coliflor;2019;Octubre;0.92
Tenerife;Coliflor;2019;Noviembre;1.02
Tenerife;Fresa;2016;Enero;....
Tenerife;Fresa;2016;Febrero;....
Tenerife;Fresa;2016;Marzo;....
Tenerife;Fresa;2016;Abril;....
Tenerife;Fresa;2016;Mayo;....
Tenerife;Fresa;2016;Junio;....
Tenerife;Fresa;2016;Julio;....
Tenerife;Fresa;2016;Agosto;....
Tenerife;Fresa;2016;Septiembre;....
Tenerife;Fresa;2016;Octubre;....
Tenerife;Fresa;2016;Noviembre;....
Tenerife;Fresa;2016;Diciembre;....
Tenerife;Fresa;2017;Enero;....
Tenerife;Fresa;2017;Febrero;....
Tenerife;Fresa;2017;Marzo;....
Tenerife;Fresa;2017;Abril;....
Tenerife;Fresa;2017;Mayo;....
Tenerife;Fresa;2017;Junio;....
Tenerife;Fresa;2017;Julio;....
Tenerife;Fresa;2017;Agosto;....
Tenerife;Fresa;2017;Septiembre;....
Tenerife;Fresa;2017;Octubre;....
Tenerife;Fresa;2017;Noviembre;....
Tenerife;Fresa;2017;Diciembre;....
Tenerife;Fresa;2018;Enero;....
Tenerife;Fresa;2018;Febrero;....
Tenerife;Fresa;2018;Marzo;....
Tenerife;Fresa;2018;Abril;....
Tenerife;Fresa;2018;Mayo;....
Tenerife;Fresa;2018;Junio;....
Tenerife;Fresa;2018;Julio;....
Tenerife;Fresa;2018;Agosto;....
Tenerife;Fresa;2018;Septiembre;....
Tenerife;Fresa;2018;Octubre;....
Tenerife;Fresa;2018;Noviembre;....
Tenerife;Fresa;2018;Diciembre;....
Tenerife;Fresa;2019;Enero;...
Tenerife;Fresa;2019;Febrero;...
Tenerife;Fresa;2019;Marzo;....
Tenerife;Fresa;2019;Abril;....
Tenerife;Fresa;2019;Mayo;...
Tenerife;Fresa;2019;Junio;...
Tenerife;Fresa;2019;Julio;....
Tenerife;Fresa;2019;Agosto;....
Tenerife;Fresa;2019;Septiembre;....
Tenerife;Fresa;2019;Octubre;...
Tenerife;Fresa;2019;Noviembre;...
Tenerife;Jud›a_Verde;2016;Enero;2.23
Tenerife;Jud›a_Verde;2016;Febrero;2.19
Tenerife;Jud›a_Verde;2016;Marzo;2.22
Tenerife;Jud›a_Verde;2016;Abril;1.76
Tenerife;Jud›a_Verde;2016;Mayo;2.03
Tenerife;Jud›a_Verde;2016;Junio;2.01
Tenerife;Jud›a_Verde;2016;Julio;1.46
Tenerife;Jud›a_Verde;2016;Agosto;2.35
Tenerife;Jud›a_Verde;2016;Septiembre;2.1
Tenerife;Jud›a_Verde;2016;Octubre;2.34
Tenerife;Jud›a_Verde;2016;Noviembre;2.25
Tenerife;Jud›a_Verde;2016;Diciembre;2.24
Tenerife;Jud›a_Verde;2017;Enero;2.37
Tenerife;Jud›a_Verde;2017;Febrero;1.68
Tenerife;Jud›a_Verde;2017;Marzo;2.35
Tenerife;Jud›a_Verde;2017;Abril;2.26
Tenerife;Jud›a_Verde;2017;Mayo;2.23
Tenerife;Jud›a_Verde;2017;Junio;1.72
Tenerife;Jud›a_Verde;2017;Julio;1.32
Tenerife;Jud›a_Verde;2017;Agosto;2.17
Tenerife;Jud›a_Verde;2017;Septiembre;2.31
Tenerife;Jud›a_Verde;2017;Octubre;2.36
Tenerife;Jud›a_Verde;2017;Noviembre;2.28
Tenerife;Jud›a_Verde;2017;Diciembre;2.13
Tenerife;Jud›a_Verde;2018;Enero;2.36
Tenerife;Jud›a_Verde;2018;Febrero;2.45
Tenerife;Jud›a_Verde;2018;Marzo;2.38
Tenerife;Jud›a_Verde;2018;Abril;2.2
Tenerife;Jud›a_Verde;2018;Mayo;2.11
Tenerife;Jud›a_Verde;2018;Junio;1.65
Tenerife;Jud›a_Verde;2018;Julio;2.12
Tenerife;Jud›a_Verde;2018;Agosto;2.29
Tenerife;Jud›a_Verde;2018;Septiembre;2.3
Tenerife;Jud›a_Verde;2018;Octubre;2.17
Tenerife;Jud›a_Verde;2018;Noviembre;2.29
Tenerife;Jud›a_Verde;2018;Diciembre;2.32
Tenerife;Jud›a_Verde;2019;Enero;2.26
Tenerife;Jud›a_Verde;2019;Febrero;2.44
Tenerife;Jud›a_Verde;2019;Marzo;2.49
Tenerife;Jud›a_Verde;2019;Abril;2.4
Tenerife;Jud›a_Verde;2019;Mayo;2.15
Tenerife;Jud›a_Verde;2019;Junio;1.69
Tenerife;Jud›a_Verde;2019;Julio;2.12
Tenerife;Jud›a_Verde;2019;Agosto;2.24
Tenerife;Jud›a_Verde;2019;Septiembre;2.4
Tenerife;Jud›a_Verde;2019;Octubre;1.71
Tenerife;Jud›a_Verde;2019;Noviembre;2.37
Tenerife;Lechuga/achicoria;2016;Enero;1.14
Tenerife;Lechuga/achicoria;2016;Febrero;0.96
Tenerife;Lechuga/achicoria;2016;Marzo;0.92
Tenerife;Lechuga/achicoria;2016;Abril;0.95
Tenerife;Lechuga/achicoria;2016;Mayo;0.95
Tenerife;Lechuga/achicoria;2016;Junio;0.97
Tenerife;Lechuga/achicoria;2016;Julio;1.08
Tenerife;Lechuga/achicoria;2016;Agosto;1.09
Tenerife;Lechuga/achicoria;2016;Septiembre;0.99
Tenerife;Lechuga/achicoria;2016;Octubre;0.88
Tenerife;Lechuga/achicoria;2016;Noviembre;1
Tenerife;Lechuga/achicoria;2016;Diciembre;0.93
Tenerife;Lechuga/achicoria;2017;Enero;0.8
Tenerife;Lechuga/achicoria;2017;Febrero;0.76
Tenerife;Lechuga/achicoria;2017;Marzo;0.73
Tenerife;Lechuga/achicoria;2017;Abril;0.73
Tenerife;Lechuga/achicoria;2017;Mayo;0.74
Tenerife;Lechuga/achicoria;2017;Junio;0.76
Tenerife;Lechuga/achicoria;2017;Julio;0.78
Tenerife;Lechuga/achicoria;2017;Agosto;0.79
Tenerife;Lechuga/achicoria;2017;Septiembre;0.72
Tenerife;Lechuga/achicoria;2017;Octubre;0.73
Tenerife;Lechuga/achicoria;2017;Noviembre;0.84
Tenerife;Lechuga/achicoria;2017;Diciembre;0.94
Tenerife;Lechuga/achicoria;2018;Enero;0.85
Tenerife;Lechuga/achicoria;2018;Febrero;0.82
Tenerife;Lechuga/achicoria;2018;Marzo;0.79
Tenerife;Lechuga/achicoria;2018;Abril;0.73
Tenerife;Lechuga/achicoria;2018;Mayo;0.73
Tenerife;Lechuga/achicoria;2018;Junio;0.64
Tenerife;Lechuga/achicoria;2018;Julio;0.8
Tenerife;Lechuga/achicoria;2018;Agosto;0.78
Tenerife;Lechuga/achicoria;2018;Septiembre;0.61
Tenerife;Lechuga/achicoria;2018;Octubre;0.55
Tenerife;Lechuga/achicoria;2018;Noviembre;0.58
Tenerife;Lechuga/achicoria;2018;Diciembre;0.63
Tenerife;Lechuga/achicoria;2019;Enero;0.59
Tenerife;Lechuga/achicoria;2019;Febrero;0.56
Tenerife;Lechuga/achicoria;2019;Marzo;0.57
Tenerife;Lechuga/achicoria;2019;Abril;0.57
Tenerife;Lechuga/achicoria;2019;Mayo;0.53
Tenerife;Lechuga/achicoria;2019;Junio;0.58
Tenerife;Lechuga/achicoria;2019;Julio;0.64
Tenerife;Lechuga/achicoria;2019;Agosto;0.63
Tenerife;Lechuga/achicoria;2019;Septiembre;0.63
Tenerife;Lechuga/achicoria;2019;Octubre;0.6
Tenerife;Lechuga/achicoria;2019;Noviembre;0.56
Tenerife;Limæn;2016;Enero;0.77
Tenerife;Limæn;2016;Febrero;0.51
Tenerife;Limæn;2016;Marzo;0.43
Tenerife;Limæn;2016;Abril;0.45
Tenerife;Limæn;2016;Mayo;0.74
Tenerife;Limæn;2016;Junio;0.52
Tenerife;Limæn;2016;Julio;0.54
Tenerife;Limæn;2016;Agosto;1.18
Tenerife;Limæn;2016;Septiembre;1.42
Tenerife;Limæn;2016;Octubre;1.23
Tenerife;Limæn;2016;Noviembre;0.83
Tenerife;Limæn;2016;Diciembre;0.61
Tenerife;Limæn;2017;Enero;0.63
Tenerife;Limæn;2017;Febrero;0.63
Tenerife;Limæn;2017;Marzo;0.71
Tenerife;Limæn;2017;Abril;0.73
Tenerife;Limæn;2017;Mayo;0.73
Tenerife;Limæn;2017;Junio;0.69
Tenerife;Limæn;2017;Julio;0.75
Tenerife;Limæn;2017;Agosto;0.71
Tenerife;Limæn;2017;Septiembre;0.72
Tenerife;Limæn;2017;Octubre;0.71
Tenerife;Limæn;2017;Noviembre;0.72
Tenerife;Limæn;2017;Diciembre;0.69
Tenerife;Limæn;2018;Enero;0.73
Tenerife;Limæn;2018;Febrero;0.38
Tenerife;Limæn;2018;Marzo;0.72
Tenerife;Limæn;2018;Abril;0.7
Tenerife;Limæn;2018;Mayo;0.67
Tenerife;Limæn;2018;Junio;0.72
Tenerife;Limæn;2018;Julio;0.85
Tenerife;Limæn;2018;Agosto;0.82
Tenerife;Limæn;2018;Septiembre;...
Tenerife;Limæn;2018;Octubre;0.67
Tenerife;Limæn;2018;Noviembre;0.75
Tenerife;Limæn;2018;Diciembre;0.79
Tenerife;Limæn;2019;Enero;0.65
Tenerife;Limæn;2019;Febrero;0.6
Tenerife;Limæn;2019;Marzo;0.63
Tenerife;Limæn;2019;Abril;0.71
Tenerife;Limæn;2019;Mayo;0.75
Tenerife;Limæn;2019;Junio;0.76
Tenerife;Limæn;2019;Julio;0.75
Tenerife;Limæn;2019;Agosto;0.78
Tenerife;Limæn;2019;Septiembre;0.82
Tenerife;Limæn;2019;Octubre;0.76
Tenerife;Limæn;2019;Noviembre;...
Tenerife;Mango;2016;Enero;....
Tenerife;Mango;2016;Febrero;..
Tenerife;Mango;2016;Marzo;....
Tenerife;Mango;2016;Abril;..
Tenerife;Mango;2016;Mayo;....
Tenerife;Mango;2016;Junio;4.95
Tenerife;Mango;2016;Julio;2.67
Tenerife;Mango;2016;Agosto;1.59
Tenerife;Mango;2016;Septiembre;1.64
Tenerife;Mango;2016;Octubre;1.51
Tenerife;Mango;2016;Noviembre;1.47
Tenerife;Mango;2016;Diciembre;1.58
Tenerife;Mango;2017;Enero;....
Tenerife;Mango;2017;Febrero;....
Tenerife;Mango;2017;Marzo;..
Tenerife;Mango;2017;Abril;..
Tenerife;Mango;2017;Mayo;..
Tenerife;Mango;2017;Junio;2.29
Tenerife;Mango;2017;Julio;1.91
Tenerife;Mango;2017;Agosto;1.2
Tenerife;Mango;2017;Septiembre;1.26
Tenerife;Mango;2017;Octubre;1.73
Tenerife;Mango;2017;Noviembre;3.22
Tenerife;Mango;2017;Diciembre;....
Tenerife;Mango;2018;Enero;....
Tenerife;Mango;2018;Febrero;..
Tenerife;Mango;2018;Marzo;..
Tenerife;Mango;2018;Abril;..
Tenerife;Mango;2018;Mayo;..
Tenerife;Mango;2018;Junio;..
Tenerife;Mango;2018;Julio;2.61
Tenerife;Mango;2018;Agosto;2.21
Tenerife;Mango;2018;Septiembre;2.12
Tenerife;Mango;2018;Octubre;2.06
Tenerife;Mango;2018;Noviembre;2.2
Tenerife;Mango;2018;Diciembre;2.37
Tenerife;Mango;2019;Enero;2.28
Tenerife;Mango;2019;Febrero;....
Tenerife;Mango;2019;Marzo;..
Tenerife;Mango;2019;Abril;....
Tenerife;Mango;2019;Mayo;....
Tenerife;Mango;2019;Junio;..
Tenerife;Mango;2019;Julio;2.03
Tenerife;Mango;2019;Agosto;1.35
Tenerife;Mango;2019;Septiembre;1.15
Tenerife;Mango;2019;Octubre;1.21
Tenerife;Mango;2019;Noviembre;...
Tenerife;Melæn;2016;Enero;....
Tenerife;Melæn;2016;Febrero;....
Tenerife;Melæn;2016;Marzo;....
Tenerife;Melæn;2016;Abril;....
Tenerife;Melæn;2016;Mayo;0.65
Tenerife;Melæn;2016;Junio;0.55
Tenerife;Melæn;2016;Julio;....
Tenerife;Melæn;2016;Agosto;....
Tenerife;Melæn;2016;Septiembre;....
Tenerife;Melæn;2016;Octubre;....
Tenerife;Melæn;2016;Noviembre;....
Tenerife;Melæn;2016;Diciembre;....
Tenerife;Melæn;2017;Enero;....
Tenerife;Melæn;2017;Febrero;1
Tenerife;Melæn;2017;Marzo;1.27
Tenerife;Melæn;2017;Abril;....
Tenerife;Melæn;2017;Mayo;....
Tenerife;Melæn;2017;Junio;0.53
Tenerife;Melæn;2017;Julio;....
Tenerife;Melæn;2017;Agosto;...
Tenerife;Melæn;2017;Septiembre;..
Tenerife;Melæn;2017;Octubre;..
Tenerife;Melæn;2017;Noviembre;....
Tenerife;Melæn;2017;Diciembre;....
Tenerife;Melæn;2018;Enero;....
Tenerife;Melæn;2018;Febrero;..
Tenerife;Melæn;2018;Marzo;..
Tenerife;Melæn;2018;Abril;....
Tenerife;Melæn;2018;Mayo;0.87
Tenerife;Melæn;2018;Junio;0.57
Tenerife;Melæn;2018;Julio;....
Tenerife;Melæn;2018;Agosto;0.64
Tenerife;Melæn;2018;Septiembre;0.28
Tenerife;Melæn;2018;Octubre;..
Tenerife;Melæn;2018;Noviembre;....
Tenerife;Melæn;2018;Diciembre;....
Tenerife;Melæn;2019;Enero;....
Tenerife;Melæn;2019;Febrero;..
Tenerife;Melæn;2019;Marzo;..
Tenerife;Melæn;2019;Abril;....
Tenerife;Melæn;2019;Mayo;....
Tenerife;Melæn;2019;Junio;0.71
Tenerife;Melæn;2019;Julio;0.64
Tenerife;Melæn;2019;Agosto;0.54
Tenerife;Melæn;2019;Septiembre;0.48
Tenerife;Melæn;2019;Octubre;0.28
Tenerife;Melæn;2019;Noviembre;0.68
Tenerife;Naranja;2016;Enero;0.73
Tenerife;Naranja;2016;Febrero;0.38
Tenerife;Naranja;2016;Marzo;....
Tenerife;Naranja;2016;Abril;....
Tenerife;Naranja;2016;Mayo;....
Tenerife;Naranja;2016;Junio;....
Tenerife;Naranja;2016;Julio;....
Tenerife;Naranja;2016;Agosto;....
Tenerife;Naranja;2016;Septiembre;0.79
Tenerife;Naranja;2016;Octubre;0.57
Tenerife;Naranja;2016;Noviembre;0.51
Tenerife;Naranja;2016;Diciembre;0.41
Tenerife;Naranja;2017;Enero;0.49
Tenerife;Naranja;2017;Febrero;0.46
Tenerife;Naranja;2017;Marzo;0.46
Tenerife;Naranja;2017;Abril;..
Tenerife;Naranja;2017;Mayo;0.32
Tenerife;Naranja;2017;Junio;....
Tenerife;Naranja;2017;Julio;....
Tenerife;Naranja;2017;Agosto;....
Tenerife;Naranja;2017;Septiembre;0.72
Tenerife;Naranja;2017;Octubre;0.68
Tenerife;Naranja;2017;Noviembre;0.63
Tenerife;Naranja;2017;Diciembre;0.48
Tenerife;Naranja;2018;Enero;0.57
Tenerife;Naranja;2018;Febrero;0.69
Tenerife;Naranja;2018;Marzo;0.72
Tenerife;Naranja;2018;Abril;0.57
Tenerife;Naranja;2018;Mayo;0.93
Tenerife;Naranja;2018;Junio;0.61
Tenerife;Naranja;2018;Julio;0.6
Tenerife;Naranja;2018;Agosto;0.85
Tenerife;Naranja;2018;Septiembre;0.85
Tenerife;Naranja;2018;Octubre;0.59
Tenerife;Naranja;2018;Noviembre;0.56
Tenerife;Naranja;2018;Diciembre;0.43
Tenerife;Naranja;2019;Enero;0.5
Tenerife;Naranja;2019;Febrero;0.62
Tenerife;Naranja;2019;Marzo;0.78
Tenerife;Naranja;2019;Abril;0.22
Tenerife;Naranja;2019;Mayo;0.76
Tenerife;Naranja;2019;Junio;0.83
Tenerife;Naranja;2019;Julio;0.79
Tenerife;Naranja;2019;Agosto;0.7
Tenerife;Naranja;2019;Septiembre;0.62
Tenerife;Naranja;2019;Octubre;0.62
Tenerife;Naranja;2019;Noviembre;...
Tenerife;Papa;2016;Enero;0.45
Tenerife;Papa;2016;Febrero;0.47
Tenerife;Papa;2016;Marzo;0.31
Tenerife;Papa;2016;Abril;0.39
Tenerife;Papa;2016;Mayo;0.38
Tenerife;Papa;2016;Junio;0.25
Tenerife;Papa;2016;Julio;0.22
Tenerife;Papa;2016;Agosto;0.42
Tenerife;Papa;2016;Septiembre;0.21
Tenerife;Papa;2016;Octubre;0.6
Tenerife;Papa;2016;Noviembre;0.52
Tenerife;Papa;2016;Diciembre;0.58
Tenerife;Papa;2017;Enero;0.58
Tenerife;Papa;2017;Febrero;0.56
Tenerife;Papa;2017;Marzo;0.48
Tenerife;Papa;2017;Abril;0.53
Tenerife;Papa;2017;Mayo;0.45
Tenerife;Papa;2017;Junio;0.38
Tenerife;Papa;2017;Julio;0.36
Tenerife;Papa;2017;Agosto;...
Tenerife;Papa;2017;Septiembre;...
Tenerife;Papa;2017;Octubre;....
Tenerife;Papa;2017;Noviembre;0.4
Tenerife;Papa;2017;Diciembre;0.55
Tenerife;Papa;2018;Enero;0.61
Tenerife;Papa;2018;Febrero;1
Tenerife;Papa;2018;Marzo;0.9
Tenerife;Papa;2018;Abril;0.59
Tenerife;Papa;2018;Mayo;0.48
Tenerife;Papa;2018;Junio;0.4
Tenerife;Papa;2018;Julio;0.54
Tenerife;Papa;2018;Agosto;0.64
Tenerife;Papa;2018;Septiembre;0.83
Tenerife;Papa;2018;Octubre;1.02
Tenerife;Papa;2018;Noviembre;0.62
Tenerife;Papa;2018;Diciembre;0.68
Tenerife;Papa;2019;Enero;0.65
Tenerife;Papa;2019;Febrero;0.88
Tenerife;Papa;2019;Marzo;0.85
Tenerife;Papa;2019;Abril;0.6
Tenerife;Papa;2019;Mayo;0.2
Tenerife;Papa;2019;Junio;0.26
Tenerife;Papa;2019;Julio;0.23
Tenerife;Papa;2019;Agosto;0.39
Tenerife;Papa;2019;Septiembre;1.17
Tenerife;Papa;2019;Octubre;...
Tenerife;Papa;2019;Noviembre;...
Tenerife;Papaya;2016;Enero;0.6
Tenerife;Papaya;2016;Febrero;0.59
Tenerife;Papaya;2016;Marzo;0.8
Tenerife;Papaya;2016;Abril;0.88
Tenerife;Papaya;2016;Mayo;0.93
Tenerife;Papaya;2016;Junio;0.84
